"arcLength", "radius", "height", "normalX", "normalY", "thickness", "thickX", "thickY"
  515.00100,      500,      115,    2.000000,0.000000,    10.30002, 10.30002,  0.00000
  516.00100,      500,      116,    2.000000,0.000000,    10.32002, 10.32002,  0.00000
  517.00100,      500,      117,    2.000000,0.000000,    10.34002, 10.34002,  0.00000
  518.00100,      500,      118,    2.000000,0.000000,    10.36002, 10.36002,  0.00000
  519.00100,      500,      119,    2.000000,0.000000,    10.38002, 10.38002,  0.00000
  520.00100,      500,      120,    2.000000,0.000000,    10.40002, 10.40002,  0.00000
  521.00100,      500,      121,    2.000000,0.000000,    10.42002, 10.42002,  0.00000
  522.00100,      500,      122,    2.000000,0.000000,    10.44002, 10.44002,  0.00000
  523.00100,      500,      123,    2.000000,0.000000,    10.46002, 10.46002,  0.00000
  524.00100,      500,      124,    2.000000,0.000000,    10.48002, 10.48002,  0.00000
  525.00100,      500,      125,    2.000000,0.000000,    10.50002, 10.50002,  0.00000
  526.00100,      500,      126,    2.000000,0.000000,    10.52002, 10.52002,  0.00000
  527.00100,      500,      127,    2.000000,0.000000,    10.54002, 10.54002,  0.00000
  528.00100,      500,      128,    2.000000,0.000000,    10.56002, 10.56002,  0.00000
  529.00100,      500,      129,    2.000000,0.000000,    10.58002, 10.58002,  0.00000
  530.00100,      500,      130,    2.000000,0.000000,    10.60002, 10.60002,  0.00000
  531.00100,      500,      131,    2.000000,0.000000,    10.62002, 10.62002,  0.00000
  532.00100,      500,      132,    2.000000,0.000000,    10.64002, 10.64002,  0.00000
  533.00100,      500,      133,    2.000000,0.000000,    10.66002, 10.66002,  0.00000
  534.00100,      500,      134,    2.000000,0.000000,    10.68002, 10.68002,  0.00000
  535.00100,      500,      135,    2.000000,0.000000,    10.70002, 10.70002,  0.00000
  536.00100,      500,      136,    2.000000,0.000000,    10.72002, 10.72002,  0.00000
  537.00100,      500,      137,    2.000000,0.000000,    10.74002, 10.74002,  0.00000
  538.00100,      500,      138,    2.000000,0.000000,    10.76002, 10.76002,  0.00000
  539.00100,      500,      139,    2.000000,0.000000,    10.78002, 10.78002,  0.00000
  540.00100,      500,      140,    2.000000,0.000000,    10.80002, 10.80002,  0.00000
  541.00100,      500,      141,    2.000000,0.000000,    10.82002, 10.82002,  0.00000
  542.00100,      500,      142,    2.000000,0.000000,    10.84002, 10.84002,  0.00000
  543.00100,      500,      143,    2.000000,0.000000,    10.86002, 10.86002,  0.00000
  544.00100,      500,      144,    2.000000,0.000000,    10.88002, 10.88002,  0.00000
  545.00100,      500,      145,    2.000000,0.000000,    10.90002, 10.90002,  0.00000
  546.00100,      500,      146,    2.000000,0.000000,    10.92002, 10.92002,  0.00000
  547.00100,      500,      147,    2.000000,0.000000,    10.94002, 10.94002,  0.00000
  548.00100,      500,      148,    2.000000,0.000000,    10.96002, 10.96002,  0.00000
  549.00100,      500,      149,    2.000000,0.000000,    10.98002, 10.98002,  0.00000
  550.00100,      500,      150,    2.000000,0.000000,    11.00002, 11.00002,  0.00000
  551.00100,      500,      151,    2.000000,0.000000,    11.02002, 11.02002,  0.00000
  552.00100,      500,      152,    2.000000,0.000000,    11.04002, 11.04002,  0.00000
  553.00100,      500,      153,    2.000000,0.000000,    11.06002, 11.06002,  0.00000
  554.00100,      500,      154,    2.000000,0.000000,    11.08002, 11.08002,  0.00000
  555.00100,      500,      155,    2.000000,0.000000,    11.10002, 11.10002,  0.00000
  556.00100,      500,      156,    2.000000,0.000000,    11.12002, 11.12002,  0.00000
  557.00100,      500,      157,    2.000000,0.000000,    11.14002, 11.14002,  0.00000
  558.00100,      500,      158,    2.000000,0.000000,    11.16002, 11.16002,  0.00000
  559.00100,      500,      159,    2.000000,0.000000,    11.18002, 11.18002,  0.00000
  560.00100,      500,      160,    2.000000,0.000000,    11.20002, 11.20002,  0.00000
  561.00100,      500,      161,    2.000000,0.000000,    11.22002, 11.22002,  0.00000
  562.00100,      500,      162,    2.000000,0.000000,    11.24002, 11.24002,  0.00000
  563.00100,      500,      163,    2.000000,0.000000,    11.26002, 11.26002,  0.00000
  564.00100,      500,      164,    2.000000,0.000000,    11.28002, 11.28002,  0.00000
  565.00100,      500,      165,    2.000000,0.000000,    11.30002, 11.30002,  0.00000
  566.00100,      500,      166,    2.000000,0.000000,    11.32002, 11.32002,  0.00000
  567.00100,      500,      167,    2.000000,0.000000,    11.34002, 11.34002,  0.00000
  568.00100,      500,      168,    2.000000,0.000000,    11.36002, 11.36002,  0.00000
  569.00100,      500,      169,    2.000000,0.000000,    11.38002, 11.38002,  0.00000
  570.00100,      500,      170,    2.000000,0.000000,    11.40002, 11.40002,  0.00000
  571.00100,      500,      171,    2.000000,0.000000,    11.42002, 11.42002,  0.00000
  572.00100,      500,      172,    2.000000,0.000000,    11.44002, 11.44002,  0.00000
  573.00100,      500,      173,    2.000000,0.000000,    11.46002, 11.46002,  0.00000
  574.00100,      500,      174,    2.000000,0.000000,    11.48002, 11.48002,  0.00000
  575.00100,      500,      175,    2.000000,0.000000,    11.50002, 11.50002,  0.00000
  576.00100,      500,      176,    2.000000,0.000000,    11.52002, 11.52002,  0.00000
  577.00100,      500,      177,    2.000000,0.000000,    11.54002, 11.54002,  0.00000
  578.00100,      500,      178,    2.000000,0.000000,    11.56002, 11.56002,  0.00000
  579.00100,      500,      179,    2.000000,0.000000,    11.58002, 11.58002,  0.00000
  580.00100,      500,      180,    2.000000,0.000000,    11.60002, 11.60002,  0.00000
  581.00100,      500,      181,    2.000000,0.000000,    11.62002, 11.62002,  0.00000
  582.00100,      500,      182,    2.000000,0.000000,    11.64002, 11.64002,  0.00000
  583.00100,      500,      183,    2.000000,0.000000,    11.66002, 11.66002,  0.00000
  584.00100,      500,      184,    2.000000,0.000000,    11.68002, 11.68002,  0.00000
  585.00100,      500,      185,    2.000000,0.000000,    11.70002, 11.70002,  0.00000
  586.00100,      500,      186,    2.000000,0.000000,    11.72002, 11.72002,  0.00000
  587.00100,      500,      187,    2.000000,0.000000,    11.74002, 11.74002,  0.00000
  588.00100,      500,      188,    2.000000,0.000000,    11.76002, 11.76002,  0.00000
  589.00100,      500,      189,    2.000000,0.000000,    11.78002, 11.78002,  0.00000
  590.00100,      500,      190,    2.000000,0.000000,    11.80002, 11.80002,  0.00000
  591.00100,      500,      191,    2.000000,0.000000,    11.82002, 11.82002,  0.00000
  592.00100,      500,      192,    2.000000,0.000000,    11.84002, 11.84002,  0.00000
  593.00100,      500,      193,    2.000000,0.000000,    11.86002, 11.86002,  0.00000
  594.00100,      500,      194,    2.000000,0.000000,    11.88002, 11.88002,  0.00000
  595.00100,      500,      195,    2.000000,0.000000,    11.90002, 11.90002,  0.00000
  596.00100,      500,      196,    2.000000,0.000000,    11.92002, 11.92002,  0.00000
  597.00100,      500,      197,    2.000000,0.000000,    11.94002, 11.94002,  0.00000
  598.00100,      500,      198,    2.000000,0.000000,    11.96002, 11.96002,  0.00000
  599.00100,      500,      199,    2.000000,0.000000,    11.98002, 11.98002,  0.00000
  600.00100,      500,      200,    2.000000,0.000000,    12.00002, 12.00002,  0.00000
  601.00100,      500,      201,    2.000000,0.000000,    12.02002, 12.02002,  0.00000
  602.00100,      500,      202,    2.000000,0.000000,    12.04002, 12.04002,  0.00000
  603.00100,      500,      203,    2.000000,0.000000,    12.06002, 12.06002,  0.00000
  604.00100,      500,      204,    2.000000,0.000000,    12.08002, 12.08002,  0.00000
  605.00100,      500,      205,    2.000000,0.000000,    12.10002, 12.10002,  0.00000
  606.00100,      500,      206,    2.000000,0.000000,    12.12002, 12.12002,  0.00000
  607.00100,      500,      207,    2.000000,0.000000,    12.14002, 12.14002,  0.00000
  608.00100,      500,      208,    2.000000,0.000000,    12.16002, 12.16002,  0.00000
  609.00100,      500,      209,    2.000000,0.000000,    12.18002, 12.18002,  0.00000
  610.00100,      500,      210,    2.000000,0.000000,    12.20002, 12.20002,  0.00000
  611.00100,      500,      211,    2.000000,0.000000,    12.22002, 12.22002,  0.00000
  612.00100,      500,      212,    2.000000,0.000000,    12.24002, 12.24002,  0.00000
  613.00100,      500,      213,    2.000000,0.000000,    12.26002, 12.26002,  0.00000
  614.00100,      500,      214,    2.000000,0.000000,    12.28002, 12.28002,  0.00000
  615.00100,      500,      215,    2.000000,0.000000,    12.30002, 12.30002,  0.00000
  616.00100,      500,      216,    2.000000,0.000000,    12.32002, 12.32002,  0.00000
  617.00100,      500,      217,    2.000000,0.000000,    12.34002, 12.34002,  0.00000
  618.00100,      500,      218,    2.000000,0.000000,    12.36002, 12.36002,  0.00000
  619.00100,      500,      219,    2.000000,0.000000,    12.38002, 12.38002,  0.00000
  620.00100,      500,      220,    2.000000,0.000000,    12.40002, 12.40002,  0.00000
  621.00100,      500,      221,    2.000000,0.000000,    12.42002, 12.42002,  0.00000
  622.00100,      500,      222,    2.000000,0.000000,    12.44002, 12.44002,  0.00000
  623.00100,      500,      223,    2.000000,0.000000,    12.46002, 12.46002,  0.00000
  624.00100,      500,      224,    2.000000,0.000000,    12.48002, 12.48002,  0.00000
  625.00100,      500,      225,    2.000000,0.000000,    12.50002, 12.50002,  0.00000
  626.00100,      500,      226,    2.000000,0.000000,    12.52002, 12.52002,  0.00000
  627.00100,      500,      227,    2.000000,0.000000,    12.54002, 12.54002,  0.00000
  628.00100,      500,      228,    2.000000,0.000000,    12.56002, 12.56002,  0.00000
  629.00100,      500,      229,    2.000000,0.000000,    12.58002, 12.58002,  0.00000
  630.00100,      500,      230,    2.000000,0.000000,    12.60002, 12.60002,  0.00000
  631.00100,      500,      231,    2.000000,0.000000,    12.62002, 12.62002,  0.00000
  632.00100,      500,      232,    2.000000,0.000000,    12.64002, 12.64002,  0.00000
  633.00100,      500,      233,    2.000000,0.000000,    12.66002, 12.66002,  0.00000
  634.00100,      500,      234,    2.000000,0.000000,    12.68002, 12.68002,  0.00000
  635.00100,      500,      235,    2.000000,0.000000,    12.70002, 12.70002,  0.00000
  636.00100,      500,      236,    2.000000,0.000000,    12.72002, 12.72002,  0.00000
  637.00100,      500,      237,    2.000000,0.000000,    12.74002, 12.74002,  0.00000
  638.00100,      500,      238,    2.000000,0.000000,    12.76002, 12.76002,  0.00000
  639.00100,      500,      239,    2.000000,0.000000,    12.78002, 12.78002,  0.00000
  640.00100,      500,      240,    2.000000,0.000000,    12.80002, 12.80002,  0.00000
  641.00100,      500,      241,    2.000000,0.000000,    12.82002, 12.82002,  0.00000
  642.00100,      500,      242,    2.000000,0.000000,    12.84002, 12.84002,  0.00000
  643.00100,      500,      243,    2.000000,0.000000,    12.86002, 12.86002,  0.00000
  644.00100,      500,      244,    2.000000,0.000000,    12.88002, 12.88002,  0.00000
  645.00100,      500,      245,    2.000000,0.000000,    12.90002, 12.90002,  0.00000
  646.00100,      500,      246,    2.000000,0.000000,    12.92002, 12.92002,  0.00000
  647.00100,      500,      247,    2.000000,0.000000,    12.94002, 12.94002,  0.00000
  648.00100,      500,      248,    2.000000,0.000000,    12.96002, 12.96002,  0.00000
  649.00100,      500,      249,    2.000000,0.000000,    12.98002, 12.98002,  0.00000
  650.00100,      500,      250,    2.000000,0.000000,    13.00002, 13.00002,  0.00000
  651.00100,      500,      251,    2.000000,0.000000,    13.02002, 13.02002,  0.00000
  652.00100,      500,      252,    2.000000,0.000000,    13.04002, 13.04002,  0.00000
  653.00100,      500,      253,    2.000000,0.000000,    13.06002, 13.06002,  0.00000
  654.00100,      500,      254,    2.000000,0.000000,    13.08002, 13.08002,  0.00000
  655.00100,      500,      255,    2.000000,0.000000,    13.10002, 13.10002,  0.00000
  656.00100,      500,      256,    2.000000,0.000000,    13.12002, 13.12002,  0.00000
  657.00100,      500,      257,    2.000000,0.000000,    13.14002, 13.14002,  0.00000
  658.00100,      500,      258,    2.000000,0.000000,    13.16002, 13.16002,  0.00000
  659.00100,      500,      259,    2.000000,0.000000,    13.18002, 13.18002,  0.00000
  660.00100,      500,      260,    2.000000,0.000000,    13.20002, 13.20002,  0.00000
  661.00100,      500,      261,    2.000000,0.000000,    13.22002, 13.22002,  0.00000
  662.00100,      500,      262,    2.000000,0.000000,    13.24002, 13.24002,  0.00000
  663.00100,      500,      263,    2.000000,0.000000,    13.26002, 13.26002,  0.00000
  664.00100,      500,      264,    2.000000,0.000000,    13.28002, 13.28002,  0.00000
  665.00100,      500,      265,    2.000000,0.000000,    13.30002, 13.30002,  0.00000
  666.00100,      500,      266,    2.000000,0.000000,    13.32002, 13.32002,  0.00000
  667.00100,      500,      267,    2.000000,0.000000,    13.34002, 13.34002,  0.00000
  668.00100,      500,      268,    2.000000,0.000000,    13.36002, 13.36002,  0.00000
  669.00100,      500,      269,    2.000000,0.000000,    13.38002, 13.38002,  0.00000
  670.00100,      500,      270,    2.000000,0.000000,    13.40002, 13.40002,  0.00000
  671.00100,      500,      271,    2.000000,0.000000,    13.42002, 13.42002,  0.00000
  672.00100,      500,      272,    2.000000,0.000000,    13.44002, 13.44002,  0.00000
  673.00100,      500,      273,    2.000000,0.000000,    13.46002, 13.46002,  0.00000
  674.00100,      500,      274,    2.000000,0.000000,    13.48002, 13.48002,  0.00000
  675.00100,      500,      275,    2.000000,0.000000,    13.50002, 13.50002,  0.00000
  676.00100,      500,      276,    2.000000,0.000000,    13.52002, 13.52002,  0.00000
  677.00100,      500,      277,    2.000000,0.000000,    13.54002, 13.54002,  0.00000
  678.00100,      500,      278,    2.000000,0.000000,    13.56002, 13.56002,  0.00000
  679.00100,      500,      279,    2.000000,0.000000,    13.58002, 13.58002,  0.00000
  680.00100,      500,      280,    2.000000,0.000000,    13.60002, 13.60002,  0.00000
  681.00100,      500,      281,    2.000000,0.000000,    13.62002, 13.62002,  0.00000
  682.00100,      500,      282,    2.000000,0.000000,    13.64002, 13.64002,  0.00000
  683.00100,      500,      283,    2.000000,0.000000,    13.66002, 13.66002,  0.00000
  684.00100,      500,      284,    2.000000,0.000000,    13.68002, 13.68002,  0.00000
  685.00100,      500,      285,    2.000000,0.000000,    13.70002, 13.70002,  0.00000
  686.00100,      500,      286,    2.000000,0.000000,    13.72002, 13.72002,  0.00000
  687.00100,      500,      287,    2.000000,0.000000,    13.74002, 13.74002,  0.00000
  688.00100,      500,      288,    2.000000,0.000000,    13.76002, 13.76002,  0.00000
  689.00100,      500,      289,    2.000000,0.000000,    13.78002, 13.78002,  0.00000
  690.00100,      500,      290,    2.000000,0.000000,    13.80002, 13.80002,  0.00000
  691.00100,      500,      291,    2.000000,0.000000,    13.82002, 13.82002,  0.00000
  692.00100,      500,      292,    2.000000,0.000000,    13.84002, 13.84002,  0.00000
  693.00100,      500,      293,    2.000000,0.000000,    13.86002, 13.86002,  0.00000
  694.00100,      500,      294,    2.000000,0.000000,    13.88002, 13.88002,  0.00000
  695.00100,      500,      295,    2.000000,0.000000,    13.90002, 13.90002,  0.00000
  696.00100,      500,      296,    2.000000,0.000000,    13.92002, 13.92002,  0.00000
  697.00100,      500,      297,    2.000000,0.000000,    13.94002, 13.94002,  0.00000
  698.00100,      500,      298,    2.000000,0.000000,    13.96002, 13.96002,  0.00000
  699.00100,      500,      299,    2.000000,0.000000,    13.98002, 13.98002,  0.00000
  700.00100,      500,      300,    2.000000,0.000000,    14.00002, 14.00002,  0.00000
  701.00100,      500,      301,    2.000000,0.000000,    14.02002, 14.02002,  0.00000
  702.00100,      500,      302,    2.000000,0.000000,    14.04002, 14.04002,  0.00000
  703.00100,      500,      303,    2.000000,0.000000,    14.06002, 14.06002,  0.00000
  704.00100,      500,      304,    2.000000,0.000000,    14.08002, 14.08002,  0.00000
  705.00100,      500,      305,    2.000000,0.000000,    14.10002, 14.10002,  0.00000
  706.00100,      500,      306,    2.000000,0.000000,    14.12002, 14.12002,  0.00000
  707.00100,      500,      307,    2.000000,0.000000,    14.14002, 14.14002,  0.00000
  708.00100,      500,      308,    2.000000,0.000000,    14.16002, 14.16002,  0.00000
  709.00100,      500,      309,    2.000000,0.000000,    14.18002, 14.18002,  0.00000
  710.00100,      500,      310,    2.000000,0.000000,    14.20002, 14.20002,  0.00000
  711.00100,      500,      311,    2.000000,0.000000,    14.22002, 14.22002,  0.00000
  712.00100,      500,      312,    2.000000,0.000000,    14.24002, 14.24002,  0.00000
  713.00100,      500,      313,    2.000000,0.000000,    14.26002, 14.26002,  0.00000
  714.00100,      500,      314,    2.000000,0.000000,    14.28002, 14.28002,  0.00000
  715.00100,      500,      315,    2.000000,0.000000,    14.30002, 14.30002,  0.00000
  716.00100,      500,      316,    2.000000,0.000000,    14.32002, 14.32002,  0.00000
  717.00100,      500,      317,    2.000000,0.000000,    14.34002, 14.34002,  0.00000
  718.00100,      500,      318,    2.000000,0.000000,    14.36002, 14.36002,  0.00000
  719.00100,      500,      319,    2.000000,0.000000,    14.38002, 14.38002,  0.00000
  720.00100,      500,      320,    2.000000,0.000000,    14.40002, 14.40002,  0.00000
  721.00100,      500,      321,    2.000000,0.000000,    14.42002, 14.42002,  0.00000
  722.00100,      500,      322,    2.000000,0.000000,    14.44002, 14.44002,  0.00000
  723.00100,      500,      323,    2.000000,0.000000,    14.46002, 14.46002,  0.00000
  724.00100,      500,      324,    2.000000,0.000000,    14.48002, 14.48002,  0.00000
  725.00100,      500,      325,    2.000000,0.000000,    14.50002, 14.50002,  0.00000
  726.00100,      500,      326,    2.000000,0.000000,    14.52002, 14.52002,  0.00000
  727.00100,      500,      327,    2.000000,0.000000,    14.54002, 14.54002,  0.00000
  728.00100,      500,      328,    2.000000,0.000000,    14.56002, 14.56002,  0.00000
  729.00100,      500,      329,    2.000000,0.000000,    14.58002, 14.58002,  0.00000
  730.00100,      500,      330,    2.000000,0.000000,    14.60002, 14.60002,  0.00000
  731.00100,      500,      331,    2.000000,0.000000,    14.62002, 14.62002,  0.00000
  732.00100,      500,      332,    2.000000,0.000000,    14.64002, 14.64002,  0.00000
  733.00100,      500,      333,    2.000000,0.000000,    14.66002, 14.66002,  0.00000
  734.00100,      500,      334,    2.000000,0.000000,    14.68002, 14.68002,  0.00000
  735.00100,      500,      335,    2.000000,0.000000,    14.70002, 14.70002,  0.00000
  736.00100,      500,      336,    2.000000,0.000000,    14.72002, 14.72002,  0.00000
  737.00100,      500,      337,    2.000000,0.000000,    14.74002, 14.74002,  0.00000
  738.00100,      500,      338,    2.000000,0.000000,    14.76002, 14.76002,  0.00000
  739.00100,      500,      339,    2.000000,0.000000,    14.78002, 14.78002,  0.00000
  740.00100,      500,      340,    2.000000,0.000000,    14.80002, 14.80002,  0.00000
  741.00100,      500,      341,    2.000000,0.000000,    14.82002, 14.82002,  0.00000
  742.00100,      500,      342,    2.000000,0.000000,    14.84002, 14.84002,  0.00000
  743.00100,      500,      343,    2.000000,0.000000,    14.86002, 14.86002,  0.00000
  744.00100,      500,      344,    2.000000,0.000000,    14.88002, 14.88002,  0.00000
  745.00100,      500,      345,    2.000000,0.000000,    14.90002, 14.90002,  0.00000
  746.00100,      500,      346,    2.000000,0.000000,    14.92002, 14.92002,  0.00000
  747.00100,      500,      347,    2.000000,0.000000,    14.94002, 14.94002,  0.00000
  748.00100,      500,      348,    2.000000,0.000000,    14.96002, 14.96002,  0.00000
  749.00100,      500,      349,    2.000000,0.000000,    14.98002, 14.98002,  0.00000
  750.00100,      500,      350,    2.000000,0.000000,    15.00002, 15.00002,  0.00000
  751.00100,      500,      351,    2.000000,0.000000,    15.02002, 15.02002,  0.00000
  752.00100,      500,      352,    2.000000,0.000000,    15.04002, 15.04002,  0.00000
  753.00100,      500,      353,    2.000000,0.000000,    15.06002, 15.06002,  0.00000
  754.00100,      500,      354,    2.000000,0.000000,    15.08002, 15.08002,  0.00000
  755.00100,      500,      355,    2.000000,0.000000,    15.10002, 15.10002,  0.00000
  756.00100,      500,      356,    2.000000,0.000000,    15.12002, 15.12002,  0.00000
  757.00100,      500,      357,    2.000000,0.000000,    15.14002, 15.14002,  0.00000
  758.00100,      500,      358,    2.000000,0.000000,    15.16002, 15.16002,  0.00000
  759.00100,      500,      359,    2.000000,0.000000,    15.18002, 15.18002,  0.00000
  760.00100,      500,      360,    2.000000,0.000000,    15.20002, 15.20002,  0.00000
  761.00100,      500,      361,    2.000000,0.000000,    15.22002, 15.22002,  0.00000
  762.00100,      500,      362,    2.000000,0.000000,    15.24002, 15.24002,  0.00000
  763.00100,      500,      363,    2.000000,0.000000,    15.26002, 15.26002,  0.00000
  764.00100,      500,      364,    2.000000,0.000000,    15.28002, 15.28002,  0.00000
  765.00100,      500,      365,    2.000000,0.000000,    15.30002, 15.30002,  0.00000
  766.00100,      500,      366,    2.000000,0.000000,    15.32002, 15.32002,  0.00000
  767.00100,      500,      367,    2.000000,0.000000,    15.34002, 15.34002,  0.00000
  768.00100,      500,      368,    2.000000,0.000000,    15.36002, 15.36002,  0.00000
  769.00100,      500,      369,    2.000000,0.000000,    15.38002, 15.38002,  0.00000
  770.00100,      500,      370,    2.000000,0.000000,    15.40002, 15.40002,  0.00000
  771.00100,      500,      371,    2.000000,0.000000,    15.42002, 15.42002,  0.00000
  772.00100,      500,      372,    2.000000,0.000000,    15.44002, 15.44002,  0.00000
  773.00100,      500,      373,    2.000000,0.000000,    15.46002, 15.46002,  0.00000
  774.00100,      500,      374,    2.000000,0.000000,    15.48002, 15.48002,  0.00000
  775.00100,      500,      375,    2.000000,0.000000,    15.50002, 15.50002,  0.00000
  776.00100,      500,      376,    2.000000,0.000000,    15.52002, 15.52002,  0.00000
  777.00100,      500,      377,    2.000000,0.000000,    15.54002, 15.54002,  0.00000
  778.00100,      500,      378,    2.000000,0.000000,    15.56002, 15.56002,  0.00000
  779.00100,      500,      379,    2.000000,0.000000,    15.58002, 15.58002,  0.00000
  780.00100,      500,      380,    2.000000,0.000000,    15.60002, 15.60002,  0.00000
  781.00100,      500,      381,    2.000000,0.000000,    15.62002, 15.62002,  0.00000
  782.00100,      500,      382,    2.000000,0.000000,    15.64002, 15.64002,  0.00000
  783.00100,      500,      383,    2.000000,0.000000,    15.66002, 15.66002,  0.00000
  784.00100,      500,      384,    2.000000,0.000000,    15.68002, 15.68002,  0.00000
  785.00100,      500,      385,    2.000000,0.000000,    15.70002, 15.70002,  0.00000
  786.00100,      500,      386,    2.000000,0.000000,    15.72002, 15.72002,  0.00000
  787.00100,      500,      387,    2.000000,0.000000,    15.74002, 15.74002,  0.00000
  788.00100,      500,      388,    2.000000,0.000000,    15.76002, 15.76002,  0.00000
  789.00100,      500,      389,    2.000000,0.000000,    15.78002, 15.78002,  0.00000
  790.00100,      500,      390,    2.000000,0.000000,    15.80002, 15.80002,  0.00000
  791.00100,      500,      391,    2.000000,0.000000,    15.82002, 15.82002,  0.00000
  792.00100,      500,      392,    2.000000,0.000000,    15.84002, 15.84002,  0.00000
  793.00100,      500,      393,    2.000000,0.000000,    15.86002, 15.86002,  0.00000
  794.00100,      500,      394,    2.000000,0.000000,    15.88002, 15.88002,  0.00000
  795.00100,      500,      395,    2.000000,0.000000,    15.90002, 15.90002,  0.00000
  796.00100,      500,      396,    2.000000,0.000000,    15.92002, 15.92002,  0.00000
  797.00100,      500,      397,    2.000000,0.000000,    15.94002, 15.94002,  0.00000
  798.00100,      500,      398,    2.000000,0.000000,    15.96002, 15.96002,  0.00000
  799.00100,      500,      399,    2.000000,0.000000,    15.98002, 15.98002,  0.00000
  800.00100,      500,      400,    2.000000,0.000000,    16.00002, 16.00002,  0.00000
  801.00100,      500,      401,    2.000000,0.000000,    16.02002, 16.02002,  0.00000
  802.00100,      500,      402,    2.000000,0.000000,    16.04002, 16.04002,  0.00000
  803.00100,      500,      403,    2.000000,0.000000,    16.06002, 16.06002,  0.00000
  804.00100,      500,      404,    2.000000,0.000000,    16.08002, 16.08002,  0.00000
  805.00100,      500,      405,    2.000000,0.000000,    16.10002, 16.10002,  0.00000
  806.00100,      500,      406,    2.000000,0.000000,    16.12002, 16.12002,  0.00000
  807.00100,      500,      407,    2.000000,0.000000,    16.14002, 16.14002,  0.00000
  808.00100,      500,      408,    2.000000,0.000000,    16.16002, 16.16002,  0.00000
  809.00100,      500,      409,    2.000000,0.000000,    16.18002, 16.18002,  0.00000
  810.00100,      500,      410,    2.000000,0.000000,    16.20002, 16.20002,  0.00000
  811.00100,      500,      411,    2.000000,0.000000,    16.22002, 16.22002,  0.00000
  812.00100,      500,      412,    2.000000,0.000000,    16.24002, 16.24002,  0.00000
  813.00100,      500,      413,    2.000000,0.000000,    16.26002, 16.26002,  0.00000
  814.00100,      500,      414,    2.000000,0.000000,    16.28002, 16.28002,  0.00000
  815.00100,      500,      415,    2.000000,0.000000,    16.30002, 16.30002,  0.00000
  816.00100,      500,      416,    2.000000,0.000000,    16.32002, 16.32002,  0.00000
  817.00100,      500,      417,    2.000000,0.000000,    16.34002, 16.34002,  0.00000
  818.00100,      500,      418,    2.000000,0.000000,    16.36002, 16.36002,  0.00000
  819.00100,      500,      419,    2.000000,0.000000,    16.38002, 16.38002,  0.00000
  820.00100,      500,      420,    2.000000,0.000000,    16.40002, 16.40002,  0.00000
  821.00100,      500,      421,    2.000000,0.000000,    16.42002, 16.42002,  0.00000
  822.00100,      500,      422,    2.000000,0.000000,    16.44002, 16.44002,  0.00000
  823.00100,      500,      423,    2.000000,0.000000,    16.46002, 16.46002,  0.00000
  824.00100,      500,      424,    2.000000,0.000000,    16.48002, 16.48002,  0.00000
  825.00100,      500,      425,    2.000000,0.000000,    16.50002, 16.50002,  0.00000
  826.00100,      500,      426,    2.000000,0.000000,    16.52002, 16.52002,  0.00000
  827.00100,      500,      427,    2.000000,0.000000,    16.54002, 16.54002,  0.00000
  828.00100,      500,      428,    2.000000,0.000000,    16.56002, 16.56002,  0.00000
  829.00100,      500,      429,    2.000000,0.000000,    16.58002, 16.58002,  0.00000
  830.00100,      500,      430,    2.000000,0.000000,    16.60002, 16.60002,  0.00000
  831.00100,      500,      431,    2.000000,0.000000,    16.62002, 16.62002,  0.00000
  832.00100,      500,      432,    2.000000,0.000000,    16.64002, 16.64002,  0.00000
  833.00100,      500,      433,    2.000000,0.000000,    16.66002, 16.66002,  0.00000
  834.00100,      500,      434,    2.000000,0.000000,    16.68002, 16.68002,  0.00000
  835.00100,      500,      435,    2.000000,0.000000,    16.70002, 16.70002,  0.00000
  836.00100,      500,      436,    2.000000,0.000000,    16.72002, 16.72002,  0.00000
  837.00100,      500,      437,    2.000000,0.000000,    16.74002, 16.74002,  0.00000
  838.00100,      500,      438,    2.000000,0.000000,    16.76002, 16.76002,  0.00000
  839.00100,      500,      439,    2.000000,0.000000,    16.78002, 16.78002,  0.00000
  840.00100,      500,      440,    2.000000,0.000000,    16.80002, 16.80002,  0.00000
  841.00100,      500,      441,    2.000000,0.000000,    16.82002, 16.82002,  0.00000
  842.00100,      500,      442,    2.000000,0.000000,    16.84002, 16.84002,  0.00000
  843.00100,      500,      443,    2.000000,0.000000,    16.86002, 16.86002,  0.00000
  844.00100,      500,      444,    2.000000,0.000000,    16.88002, 16.88002,  0.00000
  845.00100,      500,      445,    2.000000,0.000000,    16.90002, 16.90002,  0.00000
  846.00100,      500,      446,    2.000000,0.000000,    16.92002, 16.92002,  0.00000
  847.00100,      500,      447,    2.000000,0.000000,    16.94002, 16.94002,  0.00000
  848.00100,      500,      448,    2.000000,0.000000,    16.96002, 16.96002,  0.00000
  849.00100,      500,      449,    2.000000,0.000000,    16.98002, 16.98002,  0.00000
  850.00100,      500,      450,    2.000000,0.000000,    17.00002, 17.00002,  0.00000
  851.00100,      500,      451,    2.000000,0.000000,    17.02002, 17.02002,  0.00000
  852.00100,      500,      452,    2.000000,0.000000,    17.04002, 17.04002,  0.00000
  853.00100,      500,      453,    2.000000,0.000000,    17.06002, 17.06002,  0.00000
  854.00100,      500,      454,    2.000000,0.000000,    17.08002, 17.08002,  0.00000
